id,review

13/05/2015 19:14,Saikat Ghosh: You‚??ve shown us what we would‚??ve missed otherwise. #Piku is‚?¶ http://t.co/bKvKjqcfi6 | TweetsNow.in http://t.co/D5AyKJ49p6

13/05/2015 19:14,Chitvan S. Dhillon: You‚??ve shown us what we would‚??ve missed otherwise. #Piku‚?¶ http://t.co/GaoQi58WuE | TweetsNow.in http://t.co/8mcumzvMsm

13/05/2015 19:14,"RT @aparnax: 33.87 CRORE for Piku in 5 days! Wow, didn't expect this coming! Anyway, it has parred its budget so officially a HIT!!! ??????#SLA‚?¶"

13/05/2015 19:14,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:13,@addzz8 @SrBachchan Really gr8 film#Piku..great performances @deepikapadukone @irrfan_k..&amp; legendary performance @SrBachchan gr8 family film

13/05/2015 19:13,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:13,RT @veda149: Drop everything you're doing and go watch @PikuTheFilm. Absolutely brilliant @deepikapadukone @ShoojitSircar @irrfan_k @SrBach‚?¶

13/05/2015 19:13,RT @karanjohar: 140 characters to describe the most wonderful film I have seen this year is not enough...#Piku is all heart and stomach....‚?¶

13/05/2015 19:13,RT @karanjohar: 140 characters to describe the most wonderful film I have seen this year is not enough...#Piku is all heart and stomach....‚?¶

13/05/2015 19:13,RT @KingKhan2007: 5 days collection of #Piku http://t.co/LvPUjiOuW3

13/05/2015 19:13,"RT @simthecoolme: Been three days @ShoojitSircar.
#Piku hangover persists."

13/05/2015 19:13,"RT @suchitrak: #Piku - because we must love our parents as much as we can, while we still can."

13/05/2015 19:13,RT @suchitrak: Just watched #Piku  What an absolutely delightful film. Everybody go watch &amp; do take ur parents along. Its wonderful &amp; my ey‚?¶

13/05/2015 19:13,"Piku is a fine film.Beautifully written,crisply edited &amp; outstanding performances.Use of the sarod &amp; vignettes of Calcutta breathtaking"

13/05/2015 19:13,RT @anewradha: @ShoojitSircar take a bow. Loved Piku. So simple so touching. This is the third masterpiece from you in a row. Wow!

13/05/2015 19:13,RT @BollyArena: Going by the response #Piku can go as big as 65-70 crore as trend of Piku is best for any film released in 2015 http://t.co‚?¶

13/05/2015 19:13,RT @veda149: Drop everything you're doing and go watch @PikuTheFilm. Absolutely brilliant @deepikapadukone @ShoojitSircar @irrfan_k @SrBach‚?¶

13/05/2015 19:12,RT @suchitrak: Just watched #Piku  What an absolutely delightful film. Everybody go watch &amp; do take ur parents along. Its wonderful &amp; my ey‚?¶

13/05/2015 19:12,"RT @aparnax: 33.87 CRORE for Piku in 5 days! Wow, didn't expect this coming! Anyway, it has parred its budget so officially a HIT!!! ??????#SLA‚?¶"

13/05/2015 19:12,RT: toshiG010: SrBachchan  On #MothersDay  my daughter took me to watch #Piku though had seen a day before and she‚?¶ http://t.co/iV4oafyVBI

13/05/2015 19:12,RT @KingKhan2007: 5 days collection of #Piku http://t.co/LvPUjiOuW3

13/05/2015 19:12,RT @TheParulYadav: #Piku is special and what makes it special is the encapsulation of the perfect emotion betw a parent and child.. #heartw‚?¶

13/05/2015 19:12,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:12,"RT @disha11parmar: Just finished watching #Piku..What a Simple, sweet film..
A delightful watch!!
Irfann khan &amp; @SrBachchan  are Obviously ‚?¶"

13/05/2015 19:12,RT @BollyArena: Going by the response #Piku can go as big as 65-70 crore as trend of Piku is best for any film released in 2015 http://t.co‚?¶

13/05/2015 19:12,RT @yakuzazoomin: Despite tough competition from #BombayVelvetThisFriday and #Gabbar .. #Piku is retaining 70% of its multiplex screens in ‚?¶

13/05/2015 19:12,RT @PratimDGupta: How Piku boweled me over... :) http://t.co/OiPVRjB8cz @irrfan_k @deepikapadukone @ShoojitSircar @aroyfloyd

13/05/2015 19:12,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:12,Always my favourite ‚?? listening to Journey Song - PIKU - Anupam Roy &amp; Shreya Ghoshal

13/05/2015 19:12,RT @kathyfgibson: The new Hindi film PIKU is terrific. My review: http://t.co/qmXrrGYuuV

13/05/2015 19:12,"#piku @SrBachchan sir there can be no one who can play such roles as realistic as u did..commendable
Hats off...
The whole starcast is awsum"

13/05/2015 19:12,Even if its a 2 hour film u'll laugh #piku ‚?•

13/05/2015 19:11,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:11,RT @suchitrak: Just watched #Piku  What an absolutely delightful film. Everybody go watch &amp; do take ur parents along. Its wonderful &amp; my ey‚?¶

13/05/2015 19:11,"RT @salkulfree: PIKU.... Words wont let me praise this film still tried to! Loved it ??ç??ç
@deepikapadukone @SrBachchan &amp; Irfan Khan! ??è??ç http:‚?¶"

13/05/2015 19:11,RT @arpi191: A BIG THANK YOU @ShoojitSircar for making my mom laugh so hard fr full 2hrs!! #Piku was overwhelming.. :):) Will adore dis muv‚?¶

13/05/2015 19:11,RT @kay_fil: #Piku is fantastic! Never seen @deepikapadukone so good! Just wish it had been 10 mins longer

13/05/2015 19:11,RT @shekhar_ganguly: @deepikapadukone today's my baba's  birthday..and my sister is taking him to watch Piku.Absolute bliss #Piku #loveandr‚?¶

13/05/2015 19:11,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:11,"RT @filmfare: Saw #Piku?

Then tweet to us your reviews and get featured in the magazine. http://t.co/bfgWGer3z9"

13/05/2015 19:10,RT @aroratanvi9: Loved #piku so much that willing to reimburse everyone who didn't enjoy it.

13/05/2015 19:10,"RT @DeepikaCrazzen: Every look of deepika with each passing movies set trends nd makes girls follow that look! Be it YJHD,CE,HNY,FF or now ‚?¶"

13/05/2015 19:10,@deepikapadukone Loved Piku every emotion every smile ??? every tear every words was simply so touchy brilliant performance love u Deepika

13/05/2015 19:10,RT @DeepikaCrazzen: Deepika's Piku look is setting trend ! I saw so many girl posting selfies wid a bindi on forhead and wid caption "Piku ‚?¶

13/05/2015 19:10,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:10,RT @TheParulYadav: #Piku is special and what makes it special is the encapsulation of the perfect emotion betw a parent and child.. #heartw‚?¶

13/05/2015 19:10,"RT @DeepikaPFC: ""@deepikapadukone doesnt behave like The DEEPIKA PADUKONE, she was very down to earth on the sets of #Piku"" -@Jisshusengupta"

13/05/2015 19:10,RT @KiaaraSandhu: #Piku is the First Blockbuster of the Year. It collected 26 cr on Weekend in India. @deepikapadukone @ShoojitSircar http:‚?¶

13/05/2015 19:10,RT @yakuzazoomin: Despite tough competition from #BombayVelvetThisFriday and #Gabbar .. #Piku is retaining 70% of its multiplex screens in ‚?¶

13/05/2015 19:10,@SrBachchan  On #MothersDay  my daughter took me to watch #Piku though had seen a day before and she noticed a few things which escaped her

13/05/2015 19:10,PIKU-  awesome movie....must watch....Ûæ?µ

13/05/2015 19:09,RT @BollyArena: Going by the response #Piku can go as big as 65-70 crore as trend of Piku is best for any film released in 2015 http://t.co‚?¶

13/05/2015 19:09,"RT @tanuj_garg: Saw #piku.Sweet,innocent&amp;endearing.Leaves you with a warm fuzzy feeling. Bravo .@deepikapadukone .@SnehaRajani .@SrBachchan‚?¶"

13/05/2015 19:09,RT @yakuzazoomin: #PIKU screenings increase in second week at USA ... mostly were playing 3 shows in first week .. now 4-5 shows from Frida‚?¶

13/05/2015 19:09,RT @karanjohar: 140 characters to describe the most wonderful film I have seen this year is not enough...#Piku is all heart and stomach....‚?¶

13/05/2015 19:09,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:09,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:09,"RT @aparnax: 33.87 CRORE for Piku in 5 days! Wow, didn't expect this coming! Anyway, it has parred its budget so officially a HIT!!! ??????#SLA‚?¶"

13/05/2015 19:09,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:09,RT @TweetsNowIn: Chitvan S. Dhillon: You‚??ve shown us what we would‚??ve missed otherwise. #Piku is beautiful &amp; heart wrenching. Thanks‚?¶ http:‚?¶

13/05/2015 19:09,The last time I was so touched by an onscreen father-daughter relationship was during I Am Sam. #Piku is a must watch for all #millennials

13/05/2015 19:09,"RT @ManishNaggdev: It was a treat to watch Piku,#bow# @ShoojitSircar"

13/05/2015 19:09,"RT @salkulfree: PIKU.... Words wont let me praise this film still tried to! Loved it ??ç??ç
@deepikapadukone @SrBachchan &amp; Irfan Khan! ??è??ç http:‚?¶"

13/05/2015 19:09,"RT @aparnax: 33.87 CRORE for Piku in 5 days! Wow, didn't expect this coming! Anyway, it has parred its budget so officially a HIT!!! ??????#SLA‚?¶"

13/05/2015 19:09,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:09,"RT @ManishNaggdev: It was a treat to watch Piku,#bow# @ShoojitSircar"

13/05/2015 19:08,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:08,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:08,"RT @filmfare: Photos:

@deepikapadukone promotes #Piku.

Click here: http://t.co/cra2fWOhLI http://t.co/Lyuyr5LKRx"

13/05/2015 19:08,RT @suchitrak: Just watched #Piku  What an absolutely delightful film. Everybody go watch &amp; do take ur parents along. Its wonderful &amp; my ey‚?¶

13/05/2015 19:08,RT @veda149: Drop everything you're doing and go watch @PikuTheFilm. Absolutely brilliant @deepikapadukone @ShoojitSircar @irrfan_k @SrBach‚?¶

13/05/2015 19:08,"A movie you will never regret watching is #Piku...it is on a very refreshing n different note ,but nothing can be more realistic than this."

13/05/2015 19:08,"My Soulful wishes 2 #Piku team @SrBachchan  @irrfan_k @deepikapadukone  @ShoojitSircar Time, will remember you. What a cinema #piku lovely."

13/05/2015 19:08,I have a feeling that I will see all those exactly the same hailing tweets this weekend for Bombay Velvet. Currently owned by Piku.

13/05/2015 19:08,RT @KingKhan2007: 5 days collection of #Piku http://t.co/LvPUjiOuW3

13/05/2015 19:07,"RT @Ileana_Official: #Piku made me smile, laugh with that knowing shake of my head n caused a little lump in my throat n made me shed a tea‚?¶"

13/05/2015 19:07,Drop everything you're doing and go watch @PikuTheFilm. Absolutely brilliant @deepikapadukone @ShoojitSircar @irrfan_k @SrBachchan #Piku

13/05/2015 19:07,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:07,RT @hodabachchan: @SrBachchan  good  evening  piku ka baap #piku #piku http://t.co/xy8kDqWSpp

13/05/2015 19:07,"RT @DeepikaPFC: ""@deepikapadukone doesnt behave like The DEEPIKA PADUKONE, she was very down to earth on the sets of #Piku"" -@Jisshusengupta"

13/05/2015 19:07,RT @KingKhan2007: 5 days collection of #Piku http://t.co/LvPUjiOuW3

13/05/2015 19:07,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:06,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:06,"A light-hearted, delightful, happy, laughter-filled movie #Piku, a therapy to mind &amp; soul #PikuReview @SrBachchan u were simply charming!"

13/05/2015 19:06,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:06,"RT @anewradha: Piku is such a delightful film. Such simple story, a simple narrative and yet the impact is high voltage. a slice of life, s‚?¶"

13/05/2015 19:06,RT @KiaaraSandhu: #Piku took STORM in Indian &amp; Overseas Boxoffice. So it proved that @deepikapadukone is the Real Queen of Bollywood. http:‚?¶

13/05/2015 19:06,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:06,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:06,RT @SONIYALUVSU: @SrBachchan Loved you too much as #piku ke Baba..whatever connection ur motions had wid ur emotions its just u who cn carr‚?¶

13/05/2015 19:05,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:05,"U can say that D movie is perfect wen d whole family -children parents,grandparents sit and enjoy the movie together #Piku @ShoojitSircar"

13/05/2015 19:05,RT @anewradha: You see Piku and then you question the existence of these vulgar big budget commercial movies. such a waste

13/05/2015 19:05,RT @ms_escapist: 3 hour long public service announcement about how to deal with constipation --- Piku

13/05/2015 19:05,RT @DeepikaPFC: Kangana Ranaut on Deepika ‚??We have lot of respect for each other.I loved her work in 'Piku'.It‚??s a lovely film‚?ù https://t.c‚?¶

13/05/2015 19:04,@SrBachchan PIKU was an amazing film. Made me rembr my father who passed away 10yrs back. Had tears in my eyes in the last 10min of the film

13/05/2015 19:04,"RT @aparnax: 33.87 CRORE for Piku in 5 days! Wow, didn't expect this coming! Anyway, it has parred its budget so officially a HIT!!! ??????#SLA‚?¶"

13/05/2015 19:04,@SrBachchan my planning to watch #Piku with my Papa..1st he is big fan of U..2nd m big fan of U...... ????????????

13/05/2015 19:04,@kshitijdisiz @iamDibha OMG what is this Piku? ???

13/05/2015 19:04,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:04,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:04,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:03,RT @TheParulYadav: #Piku is special and what makes it special is the encapsulation of the perfect emotion betw a parent and child.. #heartw‚?¶

13/05/2015 19:03,@SrBachchan watching #piku I remembered my dad....love him...u are adorable ‚?°‚?•‚?°‚?•‚?°‚?•

13/05/2015 19:03,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:03,RT @TheParulYadav: #Piku is special and what makes it special is the encapsulation of the perfect emotion betw a parent and child.. #heartw‚?¶

13/05/2015 19:03,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:02,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:02,"RT @simthecoolme: Been three days @ShoojitSircar.
#Piku hangover persists."

13/05/2015 19:02,RT @DeepikaPFC: [PIC] Deepika's latest instagram post: "#Piku promotions on #DIDSuperMoms. #Dance #Promotions" http://t.co/Jbj54omQuk

13/05/2015 19:02,@SrBachchan Sir.. It's always an honor to watch you on the big screen. Luv U and Love PIKU!!!

13/05/2015 19:02,"RT @DeepikaPFC: ""@deepikapadukone doesnt behave like The DEEPIKA PADUKONE, she was very down to earth on the sets of #Piku"" -@Jisshusengupta"

13/05/2015 19:02,Saikat Ghosh: You‚??ve shown us what we would‚??ve missed otherwise. #Piku is beautiful &amp; heart wrenching. Thanks Shooj‚?¶ http://t.co/U5sNFhRC92

13/05/2015 19:02,Chitvan S. Dhillon: You‚??ve shown us what we would‚??ve missed otherwise. #Piku is beautiful &amp; heart wrenching. Thanks‚?¶ http://t.co/QLNisfOQW2

13/05/2015 19:02,RT @saikatstardom: You've shown us what we would've missed otherwise. #Piku is beautiful &amp; heart wrenching. Thanks @ShoojitSircar - we need‚?¶

13/05/2015 19:02,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:02,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:02,RT @deepikapadukone: 10 days to go! #Piku #8thMay http://t.co/l2EyWgm9aI

13/05/2015 19:02,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:02,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:02,Got to watch #Piku finally. @ShoojitSircar has once again done a commendable job. Kudos to @deepikapadukone @SrBachchan for their efforts. ???

13/05/2015 19:02,@SrBachchan A master class piece by You sir! #Piku

13/05/2015 19:01,@SrBachchan  very much yes Sir!  sooo many are liking #Piku and her #Paa??ç???

13/05/2015 19:01,"@SrBachchan It was You sir.I missed you when you didnt wake up...i was lost in the world of Piku, your bantering and your smile..."

13/05/2015 19:01,"Watched Piku and liked it. A bit much in the 2nd half but, pretty good overall!"

13/05/2015 19:01,"@ShoojitSircar
watched #Piku and this one's surely about loving your parents! ‚?•"

13/05/2015 19:01,"RT @aparnax: 33.87 CRORE for Piku in 5 days! Wow, didn't expect this coming! Anyway, it has parred its budget so officially a HIT!!! ??????#SLA‚?¶"

13/05/2015 19:01,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:01,@SrBachchan its awesome movie. Respect to all artists. #Piku ???‚?∫

13/05/2015 19:01,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:01,@vishwa2218 Ok keep studying btw what abt Piku? Watched or not? Hows it?

13/05/2015 19:00,@SrBachchan Every time we see you on screen its always the new young AB. Only the anger has reduced a bit. Piku was mind blowing.

13/05/2015 19:00,"I wanted to watch FDFS ??≠
I am very bad at convincing my dad
Piku over BV ? ??≠"

13/05/2015 19:00,Such a refreshing movie @deepikapadukone  #piku #laughedsomuchithurts

13/05/2015 19:00,@SrBachchan: sir I loved watching U in PIKU...ur Bengali action....did the trick again....i loved ur work a lot...#loveusir

13/05/2015 18:59,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 18:59,RT @saikatstardom: You've shown us what we would've missed otherwise. #Piku is beautiful &amp; heart wrenching. Thanks @ShoojitSircar - we need‚?¶

13/05/2015 18:59,RT @SONIYALUVSU: @SrBachchan Loved you too much as #piku ke Baba..whatever connection ur motions had wid ur emotions its just u who cn carr‚?¶

13/05/2015 18:59,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 18:59,RT @anewradha: You see Piku and then you question the existence of these vulgar big budget commercial movies. such a waste

13/05/2015 18:59,@SrBachchan I have just come home after watching PIKU. After a long long time I had hearty laughs. You performance as old Begali is great.

13/05/2015 18:59,#Piku perfect movie so far this year...better story than any other films this year...@SrBachchan @deepikapadukone @ShoojitSircar keep it up

13/05/2015 18:58,@iamDibha everyone likes our weirdness Piku ???

13/05/2015 18:58,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 18:58,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 18:58,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 18:58,@SrBachchan What a Role In #PIKU !! Great ! Big Love

13/05/2015 18:58,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 18:58,@SrBachchan : After a long time one movie shook me..piku and the reason is you..

13/05/2015 18:58,"RT @ThisIsSumana: Watched ""Piku"" this evening with mom! 
Indeed one of the finest films made! @ShoojitSircar @writeonj @deepikapadukone @Sr‚?¶"

13/05/2015 18:58,RT @Jayanti_Anubhav: Thank you @ShoojitSircar for #Piku. What a movie! ??• Can't believe @deepikapadukone is not Bengali. @SrBachchan? Brilli‚?¶

13/05/2015 18:57,"@SrBachchan 
You are awesome in Piku. Daughters are special... Beautiful story..."

13/05/2015 18:57,@aroyfloyd dude awesome soundtracks in #piku great work. And also where can I get that classical sarod version in the opening credits

13/05/2015 18:57,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 18:57,RT @DeepikaPFC: [PICS] Deepika Padukone Promotes 'Piku' On The Sets Of DID Super Moms http://t.co/5I2a4CYoOX http://t.co/51eDTlUPDU

13/05/2015 18:57,RT @OitrilaNihar: Deepika is looking breathtakingly beautiful ??ç??ç at DID super mom. #Piku #Promotions #pics

13/05/2015 18:57,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 18:57,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 18:57,"@SrBachchan #Piku got so much Love n accolades from the world for exceptional performance!
GetReady for Nextmasterpiece #Wazir ComingUpSoon???"

13/05/2015 18:56,#Piku Must Watchable Movie For Every Person In Live In Earth @deepikapadukone @SrBachchan Very Nicely Done The Role In The Movie. Best Movie

13/05/2015 18:56,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 18:56,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 18:56,Loved the movie #Piku

13/05/2015 18:56,RT @im_vidhi: How awesome is #Piku .. such a brilliant movie.. Hats off to @ShoojitSircar  @SrBachchan @deepikapadukone @irrfan_k ???

13/05/2015 18:56,"@srbachchan Sir, Congratulations to you &amp; all team on success of #Piku, Love &amp; Respect"

13/05/2015 18:56,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 18:56,"RT @aparnax: 33.87 CRORE for Piku in 5 days! Wow, didn't expect this coming! Anyway, it has parred its budget so officially a HIT!!! ??????#SLA‚?¶"

13/05/2015 18:56,RT @DeepikaPFC: [PIC] Deepika's latest instagram post: "#Piku promotions on #DIDSuperMoms. #Dance #Promotions" http://t.co/Jbj54omQuk

13/05/2015 18:56,RT @DeepikaPFC: RT if you loved Deepika's look for #DanceIndiaDance #Piku promotions today! ??ç??? We sure did! ?????? http://t.co/NWsGyx1kPR

13/05/2015 18:56,"RT @simthecoolme: Been three days @ShoojitSircar.
#Piku hangover persists."

13/05/2015 18:55,Full Review #Piku #SaraswatiEntertainmentPvtLtd #MSMMotionPictures #RisingSunFilms #AmitabhBachchan #DeepikaPadukone‚?¶https://t.co/ncyTagUrmD

13/05/2015 18:55,RT @dcfrombc: What a gem of a film #Piku is! Thank u @SrBachchan @deepikapadukone @irrfan_k @ShoojitSircar @aroyfloyd for lighting up #Kolk‚?¶

13/05/2015 18:55,RT @TheParulYadav: #Piku is special and what makes it special is the encapsulation of the perfect emotion betw a parent and child.. #heartw‚?¶

13/05/2015 18:55,RT @Jayanti_Anubhav: Thank you @ShoojitSircar for #Piku. What a movie! ??• Can't believe @deepikapadukone is not Bengali. @SrBachchan? Brilli‚?¶

13/05/2015 18:55,"RT @ThisIsSumana: Watched ""Piku"" this evening with mom! 
Indeed one of the finest films made! @ShoojitSircar @writeonj @deepikapadukone @Sr‚?¶"

13/05/2015 18:55,"RT @ManishNaggdev: It was a treat to watch Piku,#bow# @ShoojitSircar"

13/05/2015 18:55,RT @TheParulYadav: #Piku is special and what makes it special is the encapsulation of the perfect emotion betw a parent and child.. #heartw‚?¶

13/05/2015 18:55,@srbachchan Piku is getting good ratings on Imdb. Good response from people.

13/05/2015 18:54,RT @noops1987: Just watched #Piku. Overcome by emotions I didn't know I even had inside me. Missing my old man a lot today.@deepikapadukone‚?¶

13/05/2015 18:54,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 18:54,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 18:54,"@SrBachchan Sir, catching the second viewing of #Piku tomorrow! Feels like old days when multiple viewing in the first week was a norm!"

13/05/2015 18:54,RT @Nick_Ksg: I never seen any movie's collection without any single public promotion in just 1300 screenings like this  ‚?π 25.22 cr.??è #Piku‚?¶

13/05/2015 18:53,RT @dcfrombc: What a gem of a film #Piku is! Thank u @SrBachchan @deepikapadukone @irrfan_k @ShoojitSircar @aroyfloyd for lighting up #Kolk‚?¶

13/05/2015 18:53,@SrBachchan congrats for PIKU Sir. I'm new. Say hi. Please.

13/05/2015 18:53,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 18:53,@SrBachchan  congratulations for your film #PIKU...

13/05/2015 18:53,"RT @anewradha: Piku is such a delightful film. Such simple story, a simple narrative and yet the impact is high voltage. a slice of life, s‚?¶"

13/05/2015 18:53,RT @ILoveDeepika2: ‚??@TheDeepikaFC: RT @deepikaddicts: [PIC] Deepika Padukone at #PIKU screening. http://t.co/Dn2IqpibYb‚?ù SHES SO FREAKING G‚?¶

13/05/2015 18:53,RT @Erikk_the_Dane: @taran_adarsh The box office numbers for #Piku should be higher for Tuesday as there are so many multiplex shows that a‚?¶

13/05/2015 18:53,RT @anewradha: You see Piku and then you question the existence of these vulgar big budget commercial movies. such a waste

13/05/2015 18:53,RT @ILoveDeepika2: ‚??@TheDeepikaFC: RT @deepikaddicts: [PIC] Deepika Padukone at #PIKU screening. http://t.co/Dn2IqpibYb‚?ù SHES SO FREAKING G‚?¶

13/05/2015 18:53,"RT @suchitrak: #Piku - because we must love our parents as much as we can, while we still can."

13/05/2015 18:53,RT @im_vidhi: How awesome is #Piku .. such a brilliant movie.. Hats off to @ShoojitSircar  @SrBachchan @deepikapadukone @irrfan_k ???

13/05/2015 18:53,RT @TheDeepikaFC: RT @deepikaddicts: [PIC] Deepika Padukone at #PIKU screening. http://t.co/ZrRnVCCNkt

